Book,SentenceIndex,CircuitTags,InFinalEvidence,MentionsFinalGraphNode,MatchedEdges,Sentence
CentralAsia_Tibet_Vol1,2057,Commodity circuits|Social actors,no,yes,cossacks -[controls/Political economy]-> ferry-boat | eskilstuna knife -[trades_with/Commodity circuits]-> central asia | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat | shepherds -[controls/Political economy]-> the sheep,"And true enough, when we came 
abreast of the place, behold there were two or three shepherds ; 
but the moment they caught sight of our ferry-boat, with its 
white spectral tent and pitch-black hut, they took to their 
heels and fled as if the Foul Fiend were after them, abandoning 


144 CENTRAL ASIA AND TIBET."
CentralAsia_Tibet_Vol1,2058,Commodity circuits,no,yes,wolves -[disputes/Political economy]-> sheep,sheep and dogs and fires to their fate.
CentralAsia_Tibet_Vol1,2103,Commodity circuits,no,yes,alim -[connects_to/Route/place circuits]-> the river | bash-koll -[depends_on/Commodity circuits]-> river | ferry-boat -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> the river,"When we came to the Masar Khojam, which stood a little way 
back from the river, we left Kader behind to keep watch upon the 
boats, and all went to visit it."
CentralAsia_Tibet_Vol1,2105,Commodity circuits,no,yes,shepherds -[controls/Political economy]-> the sheep | wolves -[disputes/Political economy]-> sheep,"It 
consisted of a few dry clay mounds of a greyish yellow colour, 
surmounted by stakes bearing bunting and antelope skulls, 
the whole enclosed by a fence of brushwood, to prevent the 
sheep and cattle from profaning the sanctity of the place."
CentralAsia_Tibet_Vol1,2122,Commodity circuits|Social actors,no,yes,shepherds -[controls/Political economy]-> the sheep | shepherds -[trades_with/Commodity circuits]-> salt | wolves -[disputes/Political economy]-> sheep,"There we found three shepherds, with their families and some 
300 sheep."
CentralAsia_Tibet_Vol1,2134,Commodity circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat,"We chose the shorter arm, although it was 
considerably the smaller, and choked with drift-wood and 
lumber; but it turned out in places so shallow that we were 
forced to haul our ferry-boat after us."
CentralAsia_Tibet_Vol1,2137,Commodity circuits,no,yes,alim -[connects_to/Route/place circuits]-> the river | bash-koll -[depends_on/Commodity circuits]-> river | ferry-boat -[connects_to/Route/place circuits]-> river | kasim -[supplies/Commodity circuits]-> fish | kasim -[trades_with/Commodity circuits]-> fish,"Kasim, however, held different 
views as to the utility of a bath; for whilst standing on the 
stern of the pioneer-boat, pushing it along in the usual way, 
he over-reached himself, and fell backwards into the river, to 
the unspeakable amusement of his fellow-boatmen."
CentralAsia_Tibet_Vol1,2157,Commodity circuits,no,yes,"islam bai -[licenses/Political economy]-> four camels from abdall | islam bai -[supplies/Commodity circuits]-> horses | islam bai -[supplies/Commodity circuits]-> sugar, tea, stearine candles, petroleum, leather trunks, saddles, and so forth | the author -[depends_on/Commodity circuits]-> the fire | togdasin -[trades_with/Commodity circuits]-> islam bai","Thus we were escorted by a cavalcade on each 
bank; while Islam Bai on board did the honours with tea 
round the fire-place on the after-deck."
CentralAsia_Tibet_Vol1,2158,Commodity circuits,no,yes,togdasin -[controls/Political economy]-> horse | wolves -[disputes/Political economy]-> sheep,"A little bit further on, a third body of horsemen were awaiting 
us on a projecting headland, which they had almost covered 
with various fruits, eggs, bread, and a whole slaughtered sheep."
CentralAsia_Tibet_Vol1,2192,Commodity circuits,no,yes,"the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel | the boat -[transports_via/Route/place circuits]-> southern shore","Once Alim’s pole stuck fast in the bottom, while 
the boat went on without it."
CentralAsia_Tibet_Vol1,2194,Commodity circuits,no,yes,"the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel | the boat -[transports_via/Route/place circuits]-> southern shore","such a small matter; flinging off his clothes, he jumped in, 
swam to the pole, tugged it out, and then swam back to the 
boat with it."
CentralAsia_Tibet_Vol1,2197,Commodity circuits,no,no,,"In the afternoon there was a dead calm, and it grew as hot 
as on a summer’s day, so that I took off my coat, and sat and 
worked in my shirt-sleeves, sniffing the fragrance of the dishes 
of apricots, grapes and pears which lay on a carpet at my 
feet."
CentralAsia_Tibet_Vol1,2209,Commodity circuits,no,yes,"the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel | the boat -[transports_via/Route/place circuits]-> southern shore","We came within an ace of being caught in one of these 
back-flows; but just in the nick of time the men managed 
to get on shore and moor the boat, otherwise we should in- 
fallibly have been swept into the vortex."
CentralAsia_Tibet_Vol1,2230,Commodity circuits,no,yes,aldat -[depends_on/Commodity circuits]-> camel | camel -[transports_via/Route/place circuits]-> boat | camels -[depends_on/Commodity circuits]-> water | camels -[supplies/Commodity circuits]-> abdu rehim | camels -[transports_via/Route/place circuits]-> assesses,"Not long after we started we came to the ferry where the 
great highway between Khotan and Aksu crossed the Tarim 
by means of a boat, which was capable of carrying over six 
camels at once."
CentralAsia_Tibet_Vol1,2254,Commodity circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat | the big ferry-boat -[connects_to/Route/place circuits]-> the river,"One of the cocks had learned to come and sit on 
the ridge-pole of my tent to crow, and the hens often paid a 
visit to the big ferry-boat, where they wandered about as they 
pleased, picking up what they could."
CentralAsia_Tibet_Vol1,2255,Commodity circuits,no,yes,bash-koll -[depends_on/Commodity circuits]-> river | ferry-boat -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> river | mountains -[connects_to/Route/place circuits]-> river | river -[connects_to/Route/place circuits]-> chokka-tagh,"The boat glided so swiftly down the broad highway of the 
mighty river, that it was a good way on into the night when 
we stopped, though it was not without difficulty we did so, 
beside a precipitous bank."
CentralAsia_Tibet_Vol1,2273,Commodity circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat,"The 
ferry-boat was soon lost to sight behind a projecting head- 
land."
CentralAsia_Tibet_Vol1,2295,Commodity circuits,no,yes,the forest -[depends_on/Commodity circuits]-> the river,"Steering in towards the nearest bank, I drew my boat ashore 
and made her fast, and then, penetrating a little way into the 
forest, I made a fire and ate the d:yeuner I had brought with me."
CentralAsia_Tibet_Vol1,2318,Commodity circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat,"At a place called Dolan-kemizi we found an unwieldy 
little ferry-boat, built of poplar-trunks and steered by a broad- 
bladed oar over the stern."
CentralAsia_Tibet_Vol1,2320,Commodity circuits,no,yes,bujentu-bulak -[supplies/Commodity circuits]-> animals | chegghelik-uy -[connects_to/Route/place circuits]-> tarim | cossacks -[controls/Political economy]-> ferry-boat | drift-ice -[connects_to/Route/place circuits]-> tarim | ferry-boat -[connects_to/Route/place circuits]-> river,"Three bais who lived in that part of the country owned between 
them no less than 10,000 sheep, and the ferry-boat was for 
the purpose of conveying the animals and their wool across the 
Tarim."
CentralAsia_Tibet_Vol1,2331,Commodity circuits,no,yes,alim -[connects_to/Route/place circuits]-> the river | bash-koll -[depends_on/Commodity circuits]-> river | ferry-boat -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> the river,"Once, just as we were skirting one of these 
impending eaves of clay, the mass broke off and soused plump 
into the river, drenching the whole of that side of our boat, 
and setting up such a succession of waves that the heavy colossus 
fairly rocked on her keel."
CentralAsia_Tibet_Vol1,2352,Commodity circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat,"The cold, however, in no way affected 
the crew in the after-part of the ferry-boat."
CentralAsia_Tibet_Vol1,2357,Commodity circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | kasim -[supplies/Commodity circuits]-> fish | kasim -[trades_with/Commodity circuits]-> fish | kasim -[trades_with/Commodity circuits]-> lailik,"Kasim as usual led the way in the smaller ferry-boat, and 
kept constantly calling back to warn us of shallows, snags, 
tottering avalanches of sand or silt or clay—everything, in fact, 
which seemed likely to cause us trouble."
CentralAsia_Tibet_Vol1,2358,Commodity circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat,"Palta was the 
navigating lieutenant of the other ferry-boat."
CentralAsia_Tibet_Vol1,2366,Commodity circuits,no,yes,"the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel | the boat -[transports_via/Route/place circuits]-> southern shore","In 
such cases the crew were wont to hold off the prow with their 
poles, bring the boat to a sharp angle with the strand, and 
then swing her stern round till she came parallel with the 
current."
CentralAsia_Tibet_Vol1,2368,Commodity circuits,no,yes,"chernoff -[connects_to/Route/place circuits]-> the bank | the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel","Bang against the bank went the boat, butting 
at it with all her might."
CentralAsia_Tibet_Vol1,2387,Commodity circuits,no,no,,"Had the ferry- 
boat come into contact with that snag, it would infallibly have 
been swung round, wedged fast, and capsized."
CentralAsia_Tibet_Vol1,2396,Commodity circuits,no,yes,abdu rehim -[supplies/Commodity circuits]-> water | bayirs -[depends_on/Commodity circuits]-> water | camels -[depends_on/Commodity circuits]-> water | lake -[supplies/Commodity circuits]-> water | road -[depends_on/Commodity circuits]-> water,"Indeed I came within an ace of going 
overboard ; while the boat half filled with water, and my map- 
sheet got saturated."
CentralAsia_Tibet_Vol1,2402,Commodity circuits,no,yes,abdall -[governs/Political economy]-> hunters | aldat -[depends_on/Commodity circuits]-> camel | alim -[connects_to/Route/place circuits]-> the river | bash-koll -[depends_on/Commodity circuits]-> river | camel -[transports_via/Route/place circuits]-> boat,"Hunters going in that 
direction were said occasionally to come across the tracks of wild 
camels not far from this Yanghi-daria (new river) ; but those shy 
denizens of the desert never showed themselves at the river 
itself."
