Source,Target,MappedRelation,Circuit,Weight,Confidence,Score,RawRelations,SourceType,TargetType,Books,Evidence
gamsali,"barley, buckwheat and oats",governs,Political economy,1.0,0.7,3.2931,governs,CONCEPT,COMMODITY,British_Garhwal,"A quantity of flat land round the village bears crops of barley, buckwheat and oats."
ganges,water,transports_via,Route/place circuits,1.0,0.75,4.3931,transports_via,CONCEPT,CONCEPT,Himalayan_Gazatteer,"The Ganges thus appears to incurious spectators to derive its original source from this chain of mountains, and the end of superstition has given to the mouth of the cavern the form of the bead of a cow..."
ganges division,forests,governs,Political economy,1.0,0.8,3.5431,governs,CONCEPT,LOCATION,British_Garhwal,"Of these, three, the Saneh, Laldhang and Khara forests, were included in the Ganges division formed in December 1879."
gangotri,the ritual to be observed by pilgrims,governs,Political economy,1.0,0.8,3.5431,governs,CONCEPT,CONCEPT,Himalayan_Gazatteer,"Ablution in these pools is considered an important part of the ritual to be observed by pilgrims who visit this spot, considered popularly to be the source of the Ganges..."
gangotri,pilgrims,supplies,Commodity circuits,1.0,0.85,3.7931,supplies,CONCEPT,CONCEPT,Himalayan_Gazatteer,"Without the enclosure there are a few wooden sheds constructed for the accommodation of pilgrims, who also find shelter in caves formed by overhanging stones..."
garhwal,"forest dues or keth-bans, and kath mahals",governs,Political economy,1.0,0.8,3.8931,governs,LOCATION,CONCEPT,British_Garhwal,"Trail the Commissioner was authorized to farm out the forest dues or keth-bans, and kath mahals, as they were called form their principal items kdth (timber), bans (bamboo) and Eatll (catechu) to the zamindar of the pnrgnna in which they were collected."
garhwal,wages,governs,Political economy,1.0,0.7,3.5931,governs,LOCATION,CONCEPT,British_Garhwal,Wages have risen greatly with the rise of Garhwal from its stagnation.
garhwal,cloth,supplies,Commodity circuits,1.0,0.9,4.2931,supplies,LOCATION,COMMODITY,British_Garhwal,"The market of Garhwal is Kotdwara : it receives whatever is produced in the interior of the district, which it supplies with salt, cloth, iron and the like."
garhwal,iron,supplies,Commodity circuits,1.0,0.9,4.1931,supplies,LOCATION,COMMODITY,British_Garhwal,"The market of Garhwal is Kotdwara : it receives whatever is produced in the interior of the district, which it supplies with salt, cloth, iron and the like."
garhwal,salt,supplies,Commodity circuits,1.0,0.9,7.1431,supplies,LOCATION,COMMODITY,British_Garhwal,"The market of Garhwal is Kotdwara : it receives whatever is produced in the interior of the district, which it supplies with salt, cloth, iron and the like."
garhwal bhhbar,forest boundary,depends_on,Commodity circuits,1.0,0.9,3.7931,depends_on,LOCATION,LOCATION,Himalayan_Gazatteer,The whole Bh4bar is included within the forest boundary...
garu,tibetan countries in its neighbourhood,taxes,Political economy,1.0,0.0,1.1431,taxes,LOCATION,LOCATION,Gutenberg_EBook,
gh«sa-settlement,livestock,governs,Political economy,1.0,0.7,3.3931,governs,CONCEPT,COMMODITY,Traders_in_Highland_Nepal,"The £w«sa-settlement of Teshinga situated on a broad ledge above the Dudh Kosi gorge, rivals in size some of the smaller main villages."
gilgit,india,connects_to,Route/place circuits,1.0,0.8,4.3431,connects_to,LOCATION,LOCATION,J&K_Gazatteer_1909,"There is a daily postal service with India by the Burzil pass and Kashmir, and the telegraph line follows the same route."
gilgit,rocky mountains,connects_to,Route/place circuits,1.0,0.9,4.0431,connects_to,LOCATION,CONCEPT,J&K_Gazatteer_1909,The summer it is hot owing to the radiation from the rocky mountains...
gilgit,postal services,governs,Political economy,1.0,0.85,3.8931,governs,LOCATION,CONCEPT,J&K_Gazatteer_1909,"Both services work well in spite of heavy snow and destructive avalanches, and are maintained by the Government of India."
gilgit,scattered district of kashmir state,governs,Political economy,1.0,0.8,3.7431,governs,LOCATION,LOCATION,J&K_Gazatteer_1909,head-quarters of scattered district of Kashmir State
goats,"grain, salt, and borrr",transports_via,Route/place circuits,1.0,0.7,3.3931,transports_via,COMMODITY,COMMODITY,Himalayan_Gazatteer,"Sheep and goats serve as the means of transport for nearly the whole of the grain, salt, and borrr..."
gold,river,extracts_from,Commodity circuits,1.0,0.8,4.8431,extracts_from,CONCEPT,LOCATION,British_Garhwal,Gold in small quantities has been obtained by searching the sands of this river...
goloks,kyaring tso and ngoring tso,extracts_from,Commodity circuits,1.0,0.8,3.6931,extracts_from,GROUP,CONCEPT,Santiago_Lazcano,"The Kyaring tso and Ngoring tso, from which the Goloks obtained salt, are not strictly saltwater lakes, but salt is found along their banks. This is enough to be considered by Tibetans as tsaka."
goloks,tsam tso lake,extracts_from,Commodity circuits,1.0,0.9,3.9931,extracts_from,GROUP,LOCATION,Santiago_Lazcano,"These hardy nomads also extracted salt from Tsam tso Lake (now in the process of disappearing) and traded it for wood, sap and pine resin with traders from northwestern Sichuan."
goloks,salt,monopolizes,Political economy,1.0,0.0,4.2431,monopolizes,GROUP,COMMODITY,Santiago_Lazcano,"According to Grenard, the Goloks also collected salt from the twin lakes Kyaring tso and Ngoring tso and exercised 'a lucrative trade, for they make sure of a monopoly in it through the terror with which they inspire their neighbours'."
goloks,merchants of kan-su and se-chuan,trades_with,Commodity circuits,1.0,0.8,3.6931,trades_with,GROUP,GROUP,Report_On_Tibet_1903,"They are also carriers, and as such intermediaries between the merchants of Kan-su and Se-chuan and of eastern Tibet."
goloks,traders from northwestern sichuan,trades_with,Commodity circuits,1.0,0.9,3.9931,trades_with,GROUP,GROUP,Santiago_Lazcano,"These hardy nomads also extracted salt from Tsam tso Lake (now in the process of disappearing) and traded it for wood, sap and pine resin with traders from northwestern Sichuan."
gopal ji,state,governs,Political economy,1.0,0.9,4.4931,governs,CONCEPT,LOCATION,Mandi_Gazatteer,The function that this god is the head of the State is still nominally retained...
gorkha dynasty,dolpo,governs,Political economy,1.0,0.8,4.2931,governs,GROUP,LOCATION,Traders_in_Highland_Nepal,"With both Jumla and Lo incorporated within the domain of the Gorkha dynasty, Dolpo became automatically part of the kingdom of Nepal."
gorkha kings,tarakot,governs,Political economy,1.0,0.8,3.8931,governs,CONCEPT,LOCATION,TransHimalayan_Traders_Fisher,"A royal directive issued in 1805 (document 3) requested villagers in Tarakot (among other areas) to assist personnel from Kathmandu in locating hot springs and deposits of sulphur, palthar, lead, soda, iron, copper, and alum."
gorkha kings,tichurong,governs,Political economy,1.0,0.8,3.9931,governs,CONCEPT,LOCATION,TransHimalayan_Traders_Fisher,"These two documents strongly suggest that toward the end of the eighteenth century, the recently established Gorkha kings in Kathmandu placed Tichurong under the general jurisdiction of the Mustang Raja."
gorkhas,tibet,disputes,Political economy,1.0,0.8,6.4931,disputes,GROUP,LOCATION,Santiago_Lazcano,The poor quality of the imported salt (being mixed with sand) was even one of the excuses of the Gorkhas to declare war on Tibet in the late 18th century.
gova,five considerable villages,controls,Political economy,1.0,0.8,3.5431,controls,CONCEPT,LOCATION,Traders_in_Highland_Nepal,"The Guobah of Wallanchoon [sic] overtook us on the road; on his way ... He owns five considerable villages, and is said to pay a tax of 6,000 rupees (£600) to the Rajah of Nepal: this is no doubt a great exaggeration, but the revenues of such a position, near a pass frequented almost throughout the year, must be considerable."
gova,village,governs,Political economy,1.0,0.9,4.2931,governs,CONCEPT,LOCATION,Traders_in_Highland_Nepal,govas (Tib.) village-headman (in the usage of Bhotias of Humla)
government,soil,controls,Political economy,1.0,0.9,5.4931,controls,GROUP,COMMODITY,Himalayan_Gazatteer,Goverl~l~ent ... has reenwed to it oertain rights beyond the cultivated and measured area.
government,all rivers,governs,Political economy,1.0,0.8,5.1431,governs,GROUP,LOCATION,British_Garhwal,"All rivers being government property, Rights to take fish by means of a weir are usually conveyed by the settlement agreements."
government,charitable grants,governs,Political economy,1.0,0.8,5.1431,governs,GROUP,CONCEPT,Himalayan_Gazatteer,'Government on these issued orders to the local officers to assume charge of all the charitable grants to be managed as a grant in the spirit of the Local Agency Act'
government,district forests,governs,Political economy,1.0,0.9,5.4931,governs,GROUP,LOCATION,British_Garhwal,But the Government has avowed the policy of administering the district forests entirely for the benefit of the people.
government,estate,governs,Political economy,1.0,0.9,5.4431,governs,GROUP,LOCATION,British_Garhwal,government estate. Lansdownepurely nonmilitary area.
government,forest dues,governs,Political economy,1.0,0.8,5.1431,governs,GROUP,CONCEPT,Himalayan_Gazatteer,The mode of assessment at the first triennial settlement was similar in all respects to that adopted in ... forest produce.
government,forest rights,governs,Political economy,1.0,0.8,5.1431,governs,GROUP,CONCEPT,Himalayan_Gazatteer,'Under native rule the respective interests of Ihe State and the people in regard to forest rights had never been clearly defined;'
government,government factories,governs,Political economy,1.0,0.9,5.4431,governs,GROUP,GROUP,British_Garhwal,A government factory with a utaff of three Chinese and ten native makers was started at Gadoli near Pauri.
government,grazing lands,governs,Political economy,1.0,0.6,4.5431,governs,GROUP,CONCEPT,Himalayan_Gazatteer,"there is some difficulty in dealing with laud, though waste within a village boundary. For the people here tenaciously hold to those old boundaries, and look upon any attempt to abridge them as an interference with their rights."
government,khola charity,governs,Political economy,1.0,0.9,5.4431,governs,GROUP,CONCEPT,Himalayan_Gazatteer,The Khola charities were administered as under the Native Government by a Superintendent up to ghols oharity.
government,land-revenue,governs,Political economy,1.0,0.9,5.4431,governs,GROUP,CONCEPT,Himalayan_Gazatteer,To remedy this state of things a redistribution of the land-revenue became necessary...
government,landlord,governs,Political economy,1.0,0.8,5.1431,governs,GROUP,CONCEPT,British_Garhwal,The whole of the estate was formerly government forest and settlement has been settled under the direct management of the Government as landlord.
government,management of temple funds,governs,Political economy,1.0,0.8,5.1431,governs,GROUP,CONCEPT,Himalayan_Gazatteer,The officore of C2overnment never interfered with the late management.
government,mandi,governs,Political economy,1.0,0.9,5.8931,governs,GROUP,LOCATION,Salt_Industry_India,The Government have also sanctioned appropriate establishment for the running and maintenance of these machines.
government,national and local levels of government,governs,Political economy,1.0,0.9,5.4431,governs,GROUP,GROUP,TransHimalayan_Traders_Fisher,"This was an external presence I had not anticipated, would never have requested, and did not relish, but it did provide unexpected opportunities to observe the interaction of national and local levels of government."
government,public demand,governs,Political economy,1.0,0.7,4.8431,governs,GROUP,CONCEPT,British_Garhwal,"As the public demand was not regulated on any consideration of the produce, the relative proportions which they bore to each other can only be estimated by the analogy of the rates paid to the freeholders by the lclraikar or kaini tenants."
government,revenue,governs,Political economy,1.0,0.8,5.3431,governs,GROUP,CONCEPT,Himalayan_Gazatteer,"The original land revenue continued to be paid into the Government treasury, and in a short time the return from this Revenue alone greatly exceeded the revenue originally fixed..."
government,salt mines,governs,Political economy,1.0,0.9,5.5931,governs,GROUP,COMMODITY,Salt_Industry_India,The Government have also sanctioned appropriate establishment for the running and maintenance of these machines.
government,tarhi,governs,Political economy,1.0,0.8,5.1431,governs,GROUP,CONCEPT,Himalayan_Gazatteer,"As a preliminary measure to the arrangement of the boundary it mould appear indispensably necessary that the whole tract of the Tarhi should be declared the free and disposable property of Government, with the reservation to individuals of such portions as may be in their actual occupation."
government,trade,governs,Political economy,1.0,0.8,5.8431,governs,GROUP,CONCEPT,Memo_Relations_with_Tibet,A trade mart was to be opened at Yatung at he extreme end of the Chumbi valley.
government,trade with central asia,governs,Political economy,1.0,0.8,5.1431,governs,GROUP,CONCEPT,Himalayan_Gazatteer,"The trade with Oentral Asia, which at one time gave great hopes of proving remunerative, has been practically closed by the action of our Russian friends in putting a prohibitive duty on all articles imported from India."
government,trading operations in khumbu,governs,Political economy,1.0,0.95,5.5931,governs,GROUP,CONCEPT,Traders_in_Highland_Nepal,The regulations controlling trading operations in Khumbu also restricted the activities of Tibetan traders.
government,banias,licenses,Political economy,1.0,0.8,5.1431,licenses,GROUP,GROUP,British_Garhwal,for whose maintenance a small cess is levied on the hissedlers.
government,contractors,licenses,Political economy,1.0,0.8,5.2431,licenses,GROUP,GROUP,British_Garhwal,In 1908 contractors were found to undertake the supply of grain in consideration of small advances and the hopes of vast custom.
